Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"false",xsd:boolean,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"DHCP",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"S24-Ultra-milik-Marzuardi",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"192.168.1.4",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"802.11",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"14326",xsd:int,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.147.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"A6:CD:44:DA:03:63",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"false",xsd:boolean,2025-08-01T21:20:08.018Z,,,,
